zipped_by_area_type_id,zipped_by_area_type,zipped_by_area_type_name,created,last_modified,orig_data_download_id
62929d5e-2e26-41da-aa36-8b33f65e61b2,qquad,Benbrook|SE,2018-07-03 07:58:54.204349,2018-07-03 07:58:54.204350,5913
a504416b-ddb9-4af2-8879-793928a25d62,qquad,Bench Mountain|NW,2018-07-03 07:58:54.204377,2018-07-03 07:58:54.204378,5914
d6e5959b-1bba-4b88-95c7-a96ddd534e8c,qquad,Bench Mountain|NE,2018-07-03 07:58:54.204405,2018-07-03 07:58:54.204406,5915
b6da7319-b7d7-4ea3-9a38-9b83a25aff2e,qquad,Bench Mountain|SW,2018-07-03 07:58:54.204435,2018-07-03 07:58:54.204436,5916
851a8b20-a68e-44c6-b2a9-43e59f6f3eb7,qquad,Bench Mountain|SE,2018-07-03 07:58:54.204470,2018-07-03 07:58:54.204471,5917
db88f8b0-259b-48bf-800f-dc7e04fded00,qquad,Bend|NW,2018-07-03 07:58:54.204499,2018-07-03 07:58:54.204500,5918
e9d09045-0c60-4612-a14e-eabc58054d3d,qquad,Bend|SW,2018-07-03 07:58:54.204527,2018-07-03 07:58:54.204528,5919
f542f06c-130b-40e0-bac8-0a921cc62242,qquad,Bend|NE,2018-07-03 07:58:54.204558,2018-07-03 07:58:54.204559,5920
bec61618-20b4-4a4f-b944-5b3611f5d7b6,qquad,Bend|SE,2018-07-03 07:58:54.204587,2018-07-03 07:58:54.204588,5921
d058d2c3-38b9-45af-acb8-68be95d59ee9,qquad,Benge Corner|NE,2018-07-03 07:58:54.204615,2018-07-03 07:58:54.204616,5922
62b75707-a4a7-4357-bf84-fc330d70a61e,qquad,Benge Corner|SE,2018-07-03 07:58:54.204644,2018-07-03 07:58:54.204645,5923
ec60641b-42b5-41a6-899a-8f9588f17aaf,qquad,Benge Corner|NW,2018-07-03 07:58:54.204671,2018-07-03 07:58:54.204672,5924
f06c73b0-7c97-4ebf-b42f-651bc435c4fc,qquad,Benge Corner|SW,2018-07-03 07:58:54.204700,2018-07-03 07:58:54.204701,5925
60922368-21aa-430e-aa20-4fb6de615cb0,qquad,Benge Corner NW|SE,2018-07-03 07:58:54.204728,2018-07-03 07:58:54.204729,5926
c3c7ac03-d9d3-4375-9d3b-c31887280ef5,qquad,Benge Corner NW|NW,2018-07-03 07:58:54.204756,2018-07-03 07:58:54.204757,5927
717a4b1e-0d49-4010-a03b-330b5adf94ad,qquad,Benge Corner NW|NE,2018-07-03 07:58:54.204785,2018-07-03 07:58:54.204786,5928
6543e9da-212e-46c3-aad5-43c6e94624dd,qquad,Benge Corner NW|SW,2018-07-03 07:58:54.204813,2018-07-03 07:58:54.204813,5929
60fd9f86-d327-4005-8f02-d60d2f462119,qquad,Benge Corner SE|SE,2018-07-03 07:58:54.204842,2018-07-03 07:58:54.204843,5930
593124ae-7db8-4ceb-929e-5a125a3455ea,qquad,Benge Corner SE|SW,2018-07-03 07:58:54.204870,2018-07-03 07:58:54.204871,5931
1c257504-bf32-4bd5-9acf-d5c93935069c,qquad,Benge Corner SE|NW,2018-07-03 07:58:54.204899,2018-07-03 07:58:54.204900,5932
23b1ab7e-0b58-49af-a3ba-d3feec21165e,qquad,Benge Corner SE|NE,2018-07-03 07:58:54.204927,2018-07-03 07:58:54.204928,5933
5adc5aa4-c895-4a5a-b9d8-7fd8b4c32ddc,qquad,Benge Corner SW|NW,2018-07-03 07:58:54.204954,2018-07-03 07:58:54.204955,5934
f49c68b4-88b1-4c9d-bb32-e0bd9f520594,qquad,Benge Corner SW|NE,2018-07-03 07:58:54.204983,2018-07-03 07:58:54.204984,5935
26b88c93-7df4-40fd-9518-6c5360c99b81,qquad,Benge Corner SW|SW,2018-07-03 07:58:54.205057,2018-07-03 07:58:54.205058,5936
73485841-9ff5-418b-a471-bdabb45525ea,qquad,Benge Corner SW|SE,2018-07-03 07:58:54.205087,2018-07-03 07:58:54.205088,5937
e3d8564d-b62d-4bcc-a019-0331dd2bd8ac,qquad,Benjamin|SW,2018-07-03 07:58:54.205116,2018-07-03 07:58:54.205117,5938
ef654040-b7ac-48aa-b8ca-a24b7ac2dff1,qquad,Benjamin|NE,2018-07-03 07:58:54.205143,2018-07-03 07:58:54.205144,5939
a0ba7434-6e63-43c9-b3bb-0a7110cdb0e8,qquad,Benjamin|NW,2018-07-03 07:58:54.205171,2018-07-03 07:58:54.205172,5940
67d2fafa-373a-47d0-8246-7bd84c878b69,qquad,Benjamin|SE,2018-07-03 07:58:54.205200,2018-07-03 07:58:54.205201,5941
55172ac7-2d17-4d4c-bfad-9d12b2702af6,qquad,Bennett Ranch|NW,2018-07-03 07:58:54.205229,2018-07-03 07:58:54.205230,5942
beccc741-e823-47ac-a40f-3a6fa23cbb8c,qquad,Bennett Ranch|NE,2018-07-03 07:58:54.205258,2018-07-03 07:58:54.205259,5943
ad3d845a-bcc4-4c6d-b96a-f00940df622a,qquad,Bennett Ranch|SE,2018-07-03 07:58:54.205286,2018-07-03 07:58:54.205287,5944
eeab5509-a14f-45b4-bb87-fafaece51739,qquad,Bennett Ranch|SW,2018-07-03 07:58:54.205314,2018-07-03 07:58:54.205315,5945
26c8ac59-694d-4c85-8720-4497e05ed33e,qquad,Benoit|SE,2018-07-03 07:58:54.205343,2018-07-03 07:58:54.205344,5946
5ec4b6bc-05da-42df-9fb6-fceb625e902f,qquad,Benoit|NW,2018-07-03 07:58:54.205371,2018-07-03 07:58:54.205372,5947
4b81c0f9-fd10-432a-b601-4abd61100336,qquad,Benoit|NE,2018-07-03 07:58:54.205400,2018-07-03 07:58:54.205401,5948
1247fa11-f430-457d-a850-1bb036cfe40e,qquad,Benoit|SW,2018-07-03 07:58:54.205427,2018-07-03 07:58:54.205428,5949
964f29b7-6e86-489b-ad59-57a921d5bc67,qquad,Bentsen Ranch|NW,2018-07-03 07:58:54.205455,2018-07-03 07:58:54.205456,5950
08d02a88-508f-44a2-9805-aa5ef0814c42,qquad,Bentsen Ranch|NE,2018-07-03 07:58:54.205486,2018-07-03 07:58:54.205487,5951
171afdd5-6292-4f6e-b579-2fd33827a533,qquad,Bentsen Ranch|SW,2018-07-03 07:58:54.205516,2018-07-03 07:58:54.205517,5952
5ab025fc-ff96-479d-b0eb-99aebf2bfac7,qquad,Bentsen Ranch|SE,2018-07-03 07:58:54.205545,2018-07-03 07:58:54.205546,5953
8b833dd8-109b-43d6-be60-aabaab3f71ab,qquad,Berclair|SE,2018-07-03 07:58:54.205572,2018-07-03 07:58:54.205574,5954
1ec5d615-5e3d-4f93-a211-7f16bc45eef3,qquad,Berclair|NW,2018-07-03 07:58:54.205683,2018-07-03 07:58:54.205685,5955
b4182c28-4780-466a-bf0c-1762fe185077,qquad,Berclair|NE,2018-07-03 07:58:54.205716,2018-07-03 07:58:54.205717,5956
8b851f8a-85b4-4346-b6d9-34d0c50412b4,qquad,Berclair|SW,2018-07-03 07:58:54.205744,2018-07-03 07:58:54.205745,5957
d75cc7bb-5ed2-4d88-90e9-03b3cd78bbb1,qquad,Berclair NW|SE,2018-07-03 07:58:54.205773,2018-07-03 07:58:54.205774,5958
3a14204f-c2b1-4e7d-8817-283b17fc0634,qquad,Berclair NW|NW,2018-07-03 07:58:54.205801,2018-07-03 07:58:54.205802,5959
0647e9e0-a485-4250-9019-dd78f7bfeb61,qquad,Berclair NW|NE,2018-07-03 07:58:54.205861,2018-07-03 07:58:54.205862,5960
8c4f1687-56ed-4c24-8627-6a1e220115c4,qquad,Berclair NW|SW,2018-07-03 07:58:54.205901,2018-07-03 07:58:54.205902,5961
c28d59e5-192e-40e0-9871-4996677c46e3,qquad,Berea|SW,2018-07-03 07:58:54.206570,2018-07-03 07:58:54.206574,5962
0ad2d854-b9a5-46ca-9421-64dbd1bdee22,qquad,Berea|SE,2018-07-03 07:58:54.206639,2018-07-03 07:58:54.206640,5963
72f958c2-9a39-4417-967d-e11ca867900f,qquad,Berea|NW,2018-07-03 07:58:54.206779,2018-07-03 07:58:54.206780,5964
eb556e08-4346-4719-a6eb-080d3b5470e4,qquad,Berea|NE,2018-07-03 07:58:54.206815,2018-07-03 07:58:54.206816,5965
7edf1b8b-8a44-45fb-8c99-b190a93218c1,qquad,Bergheim|NW,2018-07-03 07:58:54.206846,2018-07-03 07:58:54.206847,5966
cde6058a-1e4c-4be1-8a9d-9bbedde167fe,qquad,Bergheim|SW,2018-07-03 07:58:54.206875,2018-07-03 07:58:54.206876,5967
82a6e5e8-506f-46ee-877e-792077d2d099,qquad,Bergheim|SE,2018-07-03 07:58:54.206904,2018-07-03 07:58:54.206905,5968
5234b76f-992b-48ba-82c3-a6870627ba10,qquad,Bergheim|NE,2018-07-03 07:58:54.206932,2018-07-03 07:58:54.206933,5969
12a1757d-ff84-4810-81e2-8bdbf9232cff,qquad,Bernardo|SE,2018-07-03 07:58:54.206960,2018-07-03 07:58:54.206961,5970
5dd0addf-6a06-4017-ae0b-a417c1a057fd,qquad,Bernardo|NW,2018-07-03 07:58:54.206989,2018-07-03 07:58:54.206990,5971
391c2814-d5cb-4723-aeab-d241769e1329,qquad,Bernardo|NE,2018-07-03 07:58:54.207017,2018-07-03 07:58:54.207018,5972
682e97cd-cd47-47c0-9a72-3a9ddbeb011a,qquad,Bernardo|SW,2018-07-03 07:58:54.207045,2018-07-03 07:58:54.207046,5973
904b9cd2-8fc1-4df8-9c7b-ad10eac7872f,qquad,Bernecker|NW,2018-07-03 07:58:54.207072,2018-07-03 07:58:54.207073,5974
2c024e3f-2c8e-477f-8adf-97c238cd913c,qquad,Bernecker|SW,2018-07-03 07:58:54.207100,2018-07-03 07:58:54.207101,5975
fc41452f-6c18-45d6-af01-970865433cd5,qquad,Bernecker|SE,2018-07-03 07:58:54.207129,2018-07-03 07:58:54.207130,5976
6e714799-0a2b-4967-a40f-56575d33e369,qquad,Bernecker|NE,2018-07-03 07:58:54.207157,2018-07-03 07:58:54.207158,5977
82c6c5e6-aeca-4cba-9f54-bd2b24f06a7d,qquad,Bernie Lake|NE,2018-07-03 07:58:54.207186,2018-07-03 07:58:54.207187,5978
da51307e-6c81-4834-b6e9-62c35d019494,qquad,Bernie Lake|SE,2018-07-03 07:58:54.207213,2018-07-03 07:58:54.207214,5979
aa173e9e-740d-48a7-9f7c-3c8d2f4dd3d1,qquad,Bernie Lake|NW,2018-07-03 07:58:54.207242,2018-07-03 07:58:54.207243,5980
55d86fc1-d05a-4102-834a-65559a42535b,qquad,Bernie Lake|SW,2018-07-03 07:58:54.210562,2018-07-03 07:58:54.210567,5981
39ac87a1-b49f-4ebc-b2f0-e94bdf4333bd,qquad,Bernstein|NE,2018-07-03 07:58:54.210725,2018-07-03 07:58:54.210728,5982
38add0f1-5cdb-4900-a97e-331e5095aa71,qquad,Bernstein|NW,2018-07-03 07:58:54.210941,2018-07-03 07:58:54.210942,5983
c41eefea-4099-4d66-a40e-4f508125cde8,qquad,Bernstein|SW,2018-07-03 07:58:54.210979,2018-07-03 07:58:54.210980,5984
a3697700-c748-4d66-9741-ca8cd27f0c62,qquad,Bernstein|SE,2018-07-03 07:58:54.211012,2018-07-03 07:58:54.211013,5985
a717bb66-e2ef-4660-b4bb-acf5a56d8326,qquad,Berry Sand Draw|SW,2018-07-03 07:58:54.211045,2018-07-03 07:58:54.211046,5990
13e7dff4-5ac5-472b-85e8-d4dc825d7f9e,qquad,Berry Sand Draw|NW,2018-07-03 07:58:54.211076,2018-07-03 07:58:54.211077,5991
a3e55ba5-1e13-4a8c-b90c-be87321e396e,qquad,Berry Sand Draw|NE,2018-07-03 07:58:54.211106,2018-07-03 07:58:54.211107,5992
b8ec0c4e-ef70-4e11-aa94-3595e3bcb2e3,qquad,Berry Sand Draw|SE,2018-07-03 07:58:54.211134,2018-07-03 07:58:54.211135,5993
b24b2cc7-8f0a-42ac-9921-5f814f8bde07,qquad,Berryville|NW,2018-07-03 07:58:54.211164,2018-07-03 07:58:54.211165,5994
bd43dc0f-2dbb-431e-af18-20850e0f7a43,qquad,Berryville|SW,2018-07-03 07:58:54.211193,2018-07-03 07:58:54.211194,5995
f0dfd360-94cf-422b-a8f9-ded42802e30a,qquad,Berryville|SE,2018-07-03 07:58:54.211222,2018-07-03 07:58:54.211223,5996
73fdc319-582e-471b-8f5d-8e812585188d,qquad,Berryville|NE,2018-07-03 07:58:54.211251,2018-07-03 07:58:54.211252,5997
98a53e78-b380-4477-9f66-716909bf3cf0,qquad,Bertram|SE,2018-07-03 07:58:54.211279,2018-07-03 07:58:54.211280,5998
dd8b0991-efec-4990-9e9b-84b7c50d4f62,qquad,Bertram|NW,2018-07-03 07:58:54.211309,2018-07-03 07:58:54.211310,5999
f53ae60b-6a2a-4e53-88d3-dbd803029ade,qquad,Bertram|NE,2018-07-03 07:58:54.211338,2018-07-03 07:58:54.211339,6000
721be40f-d07b-4082-918f-d4bb2737361f,qquad,Bertram|SW,2018-07-03 07:58:54.211367,2018-07-03 07:58:54.211368,6001
1c86c3af-1e88-4aa7-ab5b-1ffc84ab3011,qquad,Best|NE,2018-07-03 07:58:54.211396,2018-07-03 07:58:54.211397,6002
63748c46-8105-4066-a7c3-b4b1345523e3,qquad,Best|NW,2018-07-03 07:58:54.211424,2018-07-03 07:58:54.211425,6003
4cf11416-f6c2-4406-a763-6f23a7b89a4b,qquad,Best|SW,2018-07-03 07:58:54.211453,2018-07-03 07:58:54.211454,6004
dd9a896a-d853-4e47-96f7-52bf116cac85,qquad,Best|SE,2018-07-03 07:58:54.211482,2018-07-03 07:58:54.211483,6005
99cb712d-f3d6-4ee6-b0bb-27c07e413a99,qquad,Bettie|NE,2018-07-03 07:58:54.211511,2018-07-03 07:58:54.211512,6006
b65d9fec-ae99-46c0-87a3-9f03ae76be4b,qquad,Bettie|SW,2018-07-03 07:58:54.211646,2018-07-03 07:58:54.211648,6007
3caca73a-d3fd-4628-9665-2b0ead6f99a8,qquad,Bettie|SE,2018-07-03 07:58:54.211696,2018-07-03 07:58:54.211697,6008
460a8039-643e-4c11-9340-173ed202be73,qquad,Bettie|NW,2018-07-03 07:58:54.211731,2018-07-03 07:58:54.211732,6009
2cba9b51-a0e7-4bfe-8473-7d4d30ca32ff,qquad,Bevil Oaks|SW,2018-07-03 07:58:54.211762,2018-07-03 07:58:54.211763,6010
dcee4768-e109-4743-9513-5b5c078fcfa2,qquad,Bevil Oaks|NW,2018-07-03 07:58:54.211833,2018-07-03 07:58:54.211834,6011
afa41044-5785-4fbb-aa00-856d8e70e621,qquad,Bevil Oaks|NE,2018-07-03 07:58:54.211864,2018-07-03 07:58:54.211865,6012
2f7592cd-3995-47ac-a8c1-7a2a562d160f,qquad,Bevil Oaks|SE,2018-07-03 07:58:54.211892,2018-07-03 07:58:54.211893,6013
1d1659fe-9bfa-4484-957f-b926a38435b7,qquad,Biardstown|NW,2018-07-03 07:58:54.211921,2018-07-03 07:58:54.211922,6014
b2fd325d-25a1-4f6e-b9b8-0f76d10522e1,qquad,Biardstown|SW,2018-07-03 07:58:54.211950,2018-07-03 07:58:54.211951,6015
63135d5e-6c1a-4f1a-bde9-d2441460aeb2,qquad,Biardstown|NE,2018-07-03 07:58:54.211979,2018-07-03 07:58:54.211980,6016
f0b195d6-9fa3-41aa-bf03-29f3eee87924,qquad,Biardstown|SE,2018-07-03 07:58:54.212008,2018-07-03 07:58:54.212009,6017
12a72fa3-62b2-49f2-9ecc-b47bc0b50278,qquad,Biel Lake NE|SW,2018-07-03 07:58:54.212035,2018-07-03 07:58:54.212036,6018
5f8d64c9-6a9b-433d-a650-79a44bdde6b4,qquad,Biel Lake NE|SE,2018-07-03 07:58:54.212064,2018-07-03 07:58:54.212065,6019
08ed29de-4e35-461b-aad9-a8e2323e9afe,qquad,Biel Lake NE|NW,2018-07-03 07:58:54.212093,2018-07-03 07:58:54.212094,6020
6652a295-84ad-44c6-92af-31dc679200d8,qquad,Biel Lake NE|NE,2018-07-03 07:58:54.212124,2018-07-03 07:58:54.212125,6021
6c0dc8c4-b738-4ae5-a743-aae20710431b,qquad,Biel Lake North|NE,2018-07-03 07:58:54.212154,2018-07-03 07:58:54.212155,6022
573c5037-b809-43ee-8ef4-de93479dd0a6,qquad,Biel Lake North|NW,2018-07-03 07:58:54.212181,2018-07-03 07:58:54.212182,6023
96073059-4372-40e1-9c7b-1a985c384949,qquad,Biel Lake North|SW,2018-07-03 07:58:54.212211,2018-07-03 07:58:54.212212,6024
92c966b1-4a4e-4f7f-a3b0-a0b11ca3edee,qquad,Biel Lake North|SE,2018-07-03 07:58:54.212240,2018-07-03 07:58:54.212241,6025
a0291791-68f5-4f79-a166-0bccbb26737a,qquad,Biel Lake SE|SE,2018-07-03 07:58:54.212269,2018-07-03 07:58:54.212270,6026
194438fe-a3f0-43c4-901e-8e4fff254613,qquad,Biel Lake SE|NW,2018-07-03 07:58:54.212298,2018-07-03 07:58:54.212299,6027
f7f297a1-d8ab-4da5-b5d0-9c02d483bb60,qquad,Biel Lake SE|NE,2018-07-03 07:58:54.212326,2018-07-03 07:58:54.212327,6028
aeb62102-62c0-43b6-b394-4e607fb4d74a,qquad,Biel Lake SE|SW,2018-07-03 07:58:54.212354,2018-07-03 07:58:54.212355,6029
5eb44072-e214-438f-97cf-bf82f62e009d,qquad,Biel Lake South|SW,2018-07-03 07:58:54.212383,2018-07-03 07:58:54.212384,6030
3c16d3c7-36a2-4cfb-b4e4-468857b19711,qquad,Biel Lake South|SE,2018-07-03 07:58:54.212412,2018-07-03 07:58:54.212413,6031
89389ec0-76d7-4009-b2d8-bb34050dfd85,qquad,Biel Lake South|NE,2018-07-03 07:58:54.212464,2018-07-03 07:58:54.212465,6032
2271f539-8508-4253-91fd-5c7be0d823a3,qquad,Biel Lake South|NW,2018-07-03 07:58:54.212493,2018-07-03 07:58:54.212494,6033
bde99550-3366-4fbd-96eb-bd6a716192c9,qquad,Big Aguja Mountain|NE,2018-07-03 07:58:54.212522,2018-07-03 07:58:54.212523,6034
c8ad46e6-9274-4e61-90d8-c7dfcfefc906,qquad,Big Aguja Mountain|SW,2018-07-03 07:58:54.212551,2018-07-03 07:58:54.212552,6035
4fd5e149-c8f6-400f-9abc-a4c0bf3c58d1,qquad,Big Aguja Mountain|SE,2018-07-03 07:58:54.212581,2018-07-03 07:58:54.212582,6036
142845e0-b9fc-4d96-ac1e-d4e887440198,qquad,Big Aguja Mountain|NW,2018-07-03 07:58:54.212610,2018-07-03 07:58:54.212611,6037
ebb330c3-e85a-4267-bfca-26fd5d4a9202,qquad,Big Apache Hill|SE,2018-07-03 07:58:54.212637,2018-07-03 07:58:54.212638,6038
d2361830-9888-4009-9a6d-c695996cee1e,qquad,Big Apache Hill|NW,2018-07-03 07:58:54.212688,2018-07-03 07:58:54.212689,6039
0c38ec59-5078-4b7a-bfab-5e2e85755a11,qquad,Big Apache Hill|NE,2018-07-03 07:58:54.212718,2018-07-03 07:58:54.212719,6040
e4a6a662-b284-49e9-898f-e6a3aaa239be,qquad,Big Apache Hill|SW,2018-07-03 07:58:54.212748,2018-07-03 07:58:54.212749,6041
6cd05907-e0fd-459d-a85e-f9d55e04d115,qquad,Big Betty Reservoir|NW,2018-07-03 07:58:54.212777,2018-07-03 07:58:54.212778,6042
9dc1645b-eff6-4161-ad47-3f5850624509,qquad,Big Betty Reservoir|NE,2018-07-03 07:58:54.212829,2018-07-03 07:58:54.212830,6043
add97056-42a1-46ab-8925-650b33d0f729,qquad,Big Betty Reservoir|SW,2018-07-03 07:58:54.212875,2018-07-03 07:58:54.212876,6044
1b9868bc-bd09-494a-8dd5-0c7bf8830071,qquad,Big Betty Reservoir|SE,2018-07-03 07:58:54.212912,2018-07-03 07:58:54.212913,6045
db81a2f2-b173-4f54-b7d4-dcd83d2964b1,qquad,Big Brindle Canyon|NE,2018-07-03 07:58:54.212947,2018-07-03 07:58:54.212948,6046
e984eb27-5878-4220-841c-093d30ae8993,qquad,Big Brindle Canyon|SE,2018-07-03 07:58:54.212977,2018-07-03 07:58:54.212978,6047
9e1db48a-7be1-4dd7-a109-e59f9996732e,qquad,Big Brindle Canyon|SW,2018-07-03 07:58:54.213005,2018-07-03 07:58:54.213006,6048
4ef69b53-e5c5-49c2-8892-05536e325844,qquad,Big Brindle Canyon|NW,2018-07-03 07:58:54.213034,2018-07-03 07:58:54.213035,6049
09aa6eaf-780c-423c-8583-1f80a694fee1,qquad,Big Canyon Ranch|NE,2018-07-03 07:58:54.213062,2018-07-03 07:58:54.213063,6050
a790f51f-81a0-42ab-8e92-8244a1867971,qquad,Big Canyon Ranch|SE,2018-07-03 07:58:54.213092,2018-07-03 07:58:54.213093,6051
2ddfdd51-b428-41b3-bffb-2577932d038e,qquad,Big Canyon Ranch|NW,2018-07-03 07:58:54.213123,2018-07-03 07:58:54.213124,6052
6f8988c6-f50e-4fc3-98a8-71ac8a51cea2,qquad,Big Canyon Ranch|SW,2018-07-03 07:58:54.213151,2018-07-03 07:58:54.213152,6053
c452c8ff-e37a-4f46-9f07-e4cd2f14b22d,qquad,Big Canyon Ranch NE|NW,2018-07-03 07:58:54.213180,2018-07-03 07:58:54.213181,6054
9c18cb48-4280-44db-b174-89dde6e4bf8b,qquad,Big Canyon Ranch NE|NE,2018-07-03 07:58:54.213209,2018-07-03 07:58:54.213210,6055
304e99bd-2370-4676-b714-5d8c58044395,qquad,Big Canyon Ranch NE|SW,2018-07-03 07:58:54.213238,2018-07-03 07:58:54.213239,6056
b31fda06-14b3-460e-b27f-6136aafd3221,qquad,Big Canyon Ranch NE|SE,2018-07-03 07:58:54.213301,2018-07-03 07:58:54.213303,6057
8cf44568-5d21-4391-9675-b1c9ab8b8ad9,qquad,Big Canyon Ranch NW|SW,2018-07-03 07:58:54.213378,2018-07-03 07:58:54.213379,6058
f8fa3dd7-62a5-4889-990b-ad5d30f7f9df,qquad,Big Canyon Ranch NW|SE,2018-07-03 07:58:54.213426,2018-07-03 07:58:54.213428,6059
6a06fee3-4c5e-4e49-b030-45a2f5532e35,qquad,Big Canyon Ranch NW|NW,2018-07-03 07:58:54.213470,2018-07-03 07:58:54.213471,6060
382660ea-39c4-4825-9e01-c457d846a5e2,qquad,Big Canyon Ranch NW|NE,2018-07-03 07:58:54.213505,2018-07-03 07:58:54.213506,6061
8c0ed9b1-fd1d-4e2b-a6d3-29199a52754f,qquad,Big Canyon Ranch SW|NW,2018-07-03 07:58:54.213536,2018-07-03 07:58:54.213537,6062
119ef29a-fd95-45bf-b089-510d16f4340a,qquad,Big Canyon Ranch SW|NE,2018-07-03 07:58:54.213565,2018-07-03 07:58:54.213566,6063
37b415ea-53b6-4e92-879f-065b820f78d4,qquad,Big Canyon Ranch SW|SW,2018-07-03 07:58:54.213595,2018-07-03 07:58:54.213595,6064
f25046bb-a43f-4f01-8c7c-970e2b918c45,qquad,Big Canyon Ranch SW|SE,2018-07-03 07:58:54.213624,2018-07-03 07:58:54.213625,6065
5d80d0e5-32d5-4e2e-9eed-1807dd84803c,qquad,Big Draw|NW,2018-07-03 07:58:54.213654,2018-07-03 07:58:54.213655,6066
726ec800-d54b-47e1-8838-0df1eb53a80b,qquad,Big Draw|NE,2018-07-03 07:58:54.213683,2018-07-03 07:58:54.213684,6067
da57072a-c6d9-469a-b75e-1ce1c197706d,qquad,Big Draw|SE,2018-07-03 07:58:54.213711,2018-07-03 07:58:54.213712,6068
d6cad3ae-727a-45eb-a46d-a5455489b0cf,qquad,Big Draw|SW,2018-07-03 07:58:54.213740,2018-07-03 07:58:54.213741,6069
8b58b6cc-d311-4702-99a6-be4f98f97f68,qquad,Big Four Ranch|NW,2018-07-03 07:58:54.213770,2018-07-03 07:58:54.213771,6070
9f8a016b-5307-45c6-b3e9-4730f0ed13d7,qquad,Big Four Ranch|NE,2018-07-03 07:58:54.213799,2018-07-03 07:58:54.213800,6071
c36ef90d-4dc4-4b6b-b279-560964c2a475,qquad,Big Four Ranch|SW,2018-07-03 07:58:54.213828,2018-07-03 07:58:54.213829,6072
30be6023-7d09-4d79-8c05-bf27879543c2,qquad,Big Four Ranch|SE,2018-07-03 07:58:54.213856,2018-07-03 07:58:54.213857,6073
07dead2f-3f6d-48f8-b6a2-439b2c36d91f,qquad,Big George Tank|NW,2018-07-03 07:58:54.213885,2018-07-03 07:58:54.213886,6074
277b94c2-461f-49cc-b733-14fbdedc74d1,qquad,Big George Tank|NE,2018-07-03 07:58:54.213914,2018-07-03 07:58:54.213915,6075
8274ee52-fa2f-4664-b2ee-e3e2258d100a,qquad,Big George Tank|SW,2018-07-03 07:58:54.213944,2018-07-03 07:58:54.213945,6076
34d520da-27d3-422d-b590-110c411a34e8,qquad,Big George Tank|SE,2018-07-03 07:58:54.213972,2018-07-03 07:58:54.213973,6077
3a83bce7-bf5b-4fb4-aa02-cb0cf15ba787,qquad,Big Heiser Tank|NW,2018-07-03 07:58:54.214000,2018-07-03 07:58:54.214001,6078
dbcbf22c-6fca-49f3-b16d-b8a63a07847e,qquad,Big Heiser Tank|SW,2018-07-03 07:58:54.214066,2018-07-03 07:58:54.214067,6079
da9daabe-8ee8-47a0-862f-52f1d8ba62f5,qquad,Big Heiser Tank|NE,2018-07-03 07:58:54.214097,2018-07-03 07:58:54.214098,6080
983f5d0b-4bf3-4d54-8636-3b1a09804181,qquad,Big Heiser Tank|SE,2018-07-03 07:58:54.214126,2018-07-03 07:58:54.214127,6081
92822901-0b9c-4460-bbf9-cb47fc2ef780,qquad,Big Hill|NW,2018-07-03 07:58:54.214156,2018-07-03 07:58:54.214157,6082
b4686693-bfb6-4d32-8a4e-170b0b56f75f,qquad,Big Hill|NE,2018-07-03 07:58:54.214183,2018-07-03 07:58:54.214184,6083
9b4519c7-53e9-432d-a82b-184b7f20f92c,qquad,Big Hill|SW,2018-07-03 07:58:54.214214,2018-07-03 07:58:54.214215,6084
ef61db8a-17be-4a56-a47f-1de809f53120,qquad,Big Hill|SE,2018-07-03 07:58:54.214243,2018-07-03 07:58:54.214244,6085
996cadb7-ac42-455f-a272-f5fcbbf0d0a9,qquad,Big Hill Bayou|NW,2018-07-03 07:58:54.214271,2018-07-03 07:58:54.214272,6086
add465c0-a671-490f-9d2e-a5de9644a3d4,qquad,Big Hill Bayou|NE,2018-07-03 07:58:54.214300,2018-07-03 07:58:54.214301,6087
feb001d6-6cd9-46ed-98e8-2761cabd38fb,qquad,Big Hill Bayou|SW,2018-07-03 07:58:54.214328,2018-07-03 07:58:54.214329,6088
aeb32243-89a7-4395-9af3-a1f2e71e9c58,qquad,Big Hill Bayou|SE,2018-07-03 07:58:54.214357,2018-07-03 07:58:54.214358,6089
3ff6344d-cad3-44e8-8a25-c0e4672b36dc,qquad,Big Lake|SW,2018-07-03 07:58:54.214386,2018-07-03 07:58:54.214387,6090
dae8ce52-d1c7-4dc6-8ebe-4b17f8670fbf,qquad,Big Lake|SE,2018-07-03 07:58:54.214415,2018-07-03 07:58:54.214416,6091
1021fa3b-9f22-47e0-86ab-ff2f1ee0ce1b,qquad,Big Lake|NW,2018-07-03 07:58:54.214443,2018-07-03 07:58:54.214444,6092
d746d7e3-73ee-4c7a-b451-a08e85b646ff,qquad,Big Lake|NE,2018-07-03 07:58:54.214470,2018-07-03 07:58:54.214471,6093
d3175c1e-06f2-4292-8eed-34bd8c76c73b,qquad,Big Lake SE|NE,2018-07-03 07:58:54.214499,2018-07-03 07:58:54.214500,6094
9b787960-1b10-4228-ae4d-707cb887ddff,qquad,Big Lake SE|SE,2018-07-03 07:58:54.214561,2018-07-03 07:58:54.214563,6095
b481c9cf-e486-4ef6-a705-cad9615dc26f,qquad,Big Lake SE|NW,2018-07-03 07:58:54.214596,2018-07-03 07:58:54.214597,6096
7f48628f-420c-44f6-bfd8-d13a24f8947a,qquad,Big Lake SE|SW,2018-07-03 07:58:54.214753,2018-07-03 07:58:54.214754,6097
