82,county,Freestone,2015-01-07 23:33:11,2017-04-14 12:29:19
83,county,Frio,2015-01-07 23:33:12,2017-04-14 12:29:20
84,county,Gaines,2015-01-07 23:33:12,2017-04-14 12:29:20
85,county,Galveston,2015-01-07 23:33:12,2017-04-14 12:29:20
86,county,Garza,2015-01-07 23:33:12,2017-04-14 12:29:21
87,county,Gillespie,2015-01-07 23:33:12,2017-04-14 12:29:21
88,county,Glasscock,2015-01-07 23:33:12,2017-04-14 12:29:21
89,county,Goliad,2015-01-07 23:33:12,2017-04-14 12:29:21
90,county,Gonzales,2015-01-07 23:33:12,2017-04-14 12:29:22
91,county,Gray,2015-01-07 23:33:13,2017-04-14 12:29:22
92,county,Grayson,2015-01-07 23:33:13,2017-04-14 12:29:22
93,county,Gregg,2015-01-07 23:33:13,2017-04-14 12:29:23
94,county,Grimes,2015-01-07 23:33:13,2017-04-14 12:29:23
95,county,Guadalupe,2015-01-07 23:33:13,2017-04-14 12:29:23
96,county,Hale,2015-01-07 23:33:13,2017-04-14 12:29:24
97,county,Hall,2015-01-07 23:33:13,2017-04-14 12:29:24
98,county,Hamilton,2015-01-07 23:33:14,2017-04-14 12:29:24
99,county,Hansford,2015-01-07 23:33:14,2017-04-14 12:29:25
100,county,Hardeman,2015-01-07 23:33:14,2017-04-14 12:29:25
101,county,Hardin,2015-01-07 23:33:14,2017-04-14 12:29:25
102,county,Harris,2015-01-07 23:33:14,2017-04-14 12:29:26
103,county,Harrison,2015-01-07 23:33:14,2017-04-14 12:29:26
104,county,Hartley,2015-01-07 23:33:14,2017-04-14 12:29:26
105,county,Haskell,2015-01-07 23:33:15,2017-04-14 12:29:27
106,county,Hays,2015-01-07 23:33:15,2017-04-14 12:29:27
107,county,Hemphill,2015-01-07 23:33:15,2017-04-14 12:29:27
108,county,Henderson,2015-01-07 23:33:15,2017-04-14 12:29:28
109,county,Hidalgo,2015-01-07 23:33:15,2017-04-14 12:29:28
110,county,Hill,2015-01-07 23:33:15,2017-04-14 12:29:28
111,county,Hockley,2015-01-07 23:33:15,2017-04-14 12:29:29
112,county,Hood,2015-01-07 23:33:16,2017-04-14 12:29:29
113,county,Hopkins,2015-01-07 23:33:16,2017-04-14 12:29:29
114,county,Houston,2015-01-07 23:33:16,2017-04-14 12:29:30
115,county,Howard,2015-01-07 23:33:16,2017-04-14 12:29:30
116,county,Hudspeth,2015-01-07 23:33:16,2017-04-14 12:29:30
117,county,Hunt,2015-01-07 23:33:16,2017-04-14 12:29:30
118,county,Hutchinson,2015-01-07 23:33:16,2017-04-14 12:29:31
119,county,Irion,2015-01-07 23:33:16,2017-04-14 12:29:31
120,county,Jack,2015-01-07 23:33:17,2017-04-14 12:29:32
121,county,Jackson,2015-01-07 23:33:17,2017-04-14 12:29:32
122,county,Jasper,2015-01-07 23:33:17,2017-04-14 12:29:32
123,county,Jeff Davis,2015-01-07 23:33:17,2017-04-14 12:29:32
124,county,Jefferson,2015-01-07 23:33:18,2017-04-14 12:29:33
125,county,Jim Hogg,2015-01-07 23:33:18,2017-04-14 12:29:33
126,county,Jim Wells,2015-01-07 23:33:18,2017-04-14 12:29:33
127,county,Johnson,2015-01-07 23:33:18,2017-04-14 12:29:34
128,county,Jones,2015-01-07 23:33:18,2017-04-14 12:29:34
129,county,Karnes,2015-01-07 23:33:18,2017-04-14 12:29:34
130,county,Kaufman,2015-01-07 23:33:18,2017-04-14 12:29:35
131,county,Kendall,2015-01-07 23:33:19,2017-04-14 12:29:35
132,county,Kenedy,2015-01-07 23:33:19,2017-04-14 12:29:35
133,county,Kent,2015-01-07 23:33:19,2017-04-14 12:29:36
134,county,Kerr,2015-01-07 23:33:19,2017-04-14 12:29:36
135,county,Kimble,2015-01-07 23:33:19,2017-04-14 12:29:36
136,county,King,2015-01-07 23:33:19,2017-04-14 12:29:37
137,county,Kinney,2015-01-07 23:33:19,2017-04-14 12:29:37
138,county,Kleberg,2015-01-07 23:33:20,2017-04-14 12:29:37
139,county,Knox,2015-01-07 23:33:20,2017-04-14 12:29:38
140,county,La Salle,2015-01-07 23:33:20,2017-04-14 12:29:39
141,county,Lamar,2015-01-07 23:33:20,2017-04-14 12:29:38
142,county,Lamb,2015-01-07 23:33:20,2017-04-14 12:29:38
143,county,Lampasas,2015-01-07 23:33:20,2017-04-14 12:29:39
144,county,Lavaca,2015-01-07 23:33:20,2017-04-14 12:29:39
145,county,Lee,2015-01-07 23:33:20,2017-04-14 12:29:40
146,county,Leon,2015-01-07 23:33:21,2017-04-14 12:29:40
147,county,Liberty,2015-01-07 23:33:21,2017-04-14 12:29:40
148,county,Limestone,2015-01-07 23:33:21,2017-04-14 12:29:41
149,county,Lipscomb,2015-01-07 23:33:21,2017-04-14 12:29:41
150,county,Live Oak,2015-01-07 23:33:21,2017-04-14 12:29:41
151,county,Llano,2015-01-07 23:33:21,2017-04-14 12:29:41
152,county,Loving,2015-01-07 23:33:21,2017-04-14 12:29:42
153,county,Lubbock,2015-01-07 23:33:22,2017-04-14 12:29:42
154,county,Lynn,2015-01-07 23:33:22,2017-04-14 12:29:42
155,county,Madison,2015-01-07 23:33:22,2017-04-14 12:29:44
156,county,Marion,2015-01-07 23:33:22,2017-04-14 12:29:44
157,county,Martin,2015-01-07 23:33:22,2017-04-14 12:29:45
158,county,Mason,2015-01-07 23:33:22,2017-04-14 12:29:45
159,county,Matagorda,2015-01-07 23:33:22,2017-04-14 12:29:46
160,county,Maverick,2015-01-07 23:33:22,2017-04-14 12:29:46
161,county,McCulloch,2015-01-07 23:33:23,2017-04-14 12:29:43
162,county,McLennan,2015-01-07 23:33:23,2017-04-14 12:29:43
163,county,McMullen,2015-01-07 23:33:23,2017-04-14 12:29:44
164,county,Medina,2015-01-07 23:33:23,2017-04-14 12:29:46
165,county,Menard,2015-01-07 23:33:23,2017-04-14 12:29:47
166,county,Midland,2015-01-07 23:33:23,2017-04-14 12:29:47
167,county,Milam,2015-01-07 23:33:23,2017-04-14 12:29:47
168,county,Mills,2015-01-07 23:33:24,2017-04-14 12:29:48
169,county,Mitchell,2015-01-07 23:33:24,2017-04-14 12:29:48
170,county,Montague,2015-01-07 23:33:24,2017-04-14 12:29:48
171,county,Montgomery,2015-01-07 23:33:24,2017-04-14 12:29:49
172,county,Moore,2015-01-07 23:33:24,2017-04-14 12:29:49
173,county,Morris,2015-01-07 23:33:24,2017-04-14 12:29:49
174,county,Motley,2015-01-07 23:33:24,2017-04-14 12:29:50
175,county,Nacogdoches,2015-01-07 23:33:24,2017-04-14 12:29:50
176,county,Navarro,2015-01-07 23:33:25,2017-04-14 12:29:50
177,county,Newton,2015-01-07 23:33:25,2017-04-14 12:29:51
178,county,Nolan,2015-01-07 23:33:25,2017-04-14 12:29:51
179,county,Nueces,2015-01-07 23:33:25,2017-04-14 12:29:51
180,county,Ochiltree,2015-01-07 23:33:25,2017-04-14 12:29:52
181,county,Oldham,2015-01-07 23:33:25,2017-04-14 12:29:52
182,county,Orange,2015-01-07 23:33:25,2017-04-14 12:29:52
183,county,Palo Pinto,2015-01-07 23:33:26,2017-04-14 12:29:53
184,county,Panola,2015-01-07 23:33:26,2017-04-14 12:29:53
185,county,Parker,2015-01-07 23:33:26,2017-04-14 12:29:53
186,county,Parmer,2015-01-07 23:33:26,2017-04-14 12:29:54
187,county,Pecos,2015-01-07 23:33:26,2017-04-14 12:29:54
188,county,Polk,2015-01-07 23:33:26,2017-04-14 12:29:54
189,county,Potter,2015-01-07 23:33:26,2017-04-14 12:29:55
190,county,Presidio,2015-01-07 23:33:27,2017-04-14 12:29:55
191,county,Rains,2015-01-07 23:33:27,2017-04-14 12:29:55
192,county,Randall,2015-01-07 23:33:27,2017-04-14 12:29:56
193,county,Reagan,2015-01-07 23:33:27,2017-04-14 12:29:56
194,county,Real,2015-01-07 23:33:27,2017-04-14 12:29:57
195,county,Red River,2015-01-07 23:33:27,2017-04-14 12:29:57
196,county,Reeves,2015-01-07 23:33:27,2017-04-14 12:29:57
197,county,Refugio,2015-01-07 23:33:27,2017-04-14 12:29:57
198,county,Roberts,2015-01-07 23:33:28,2017-04-14 12:29:58
199,county,Robertson,2015-01-07 23:33:28,2017-04-14 12:29:58
200,county,Rockwall,2015-01-07 23:33:28,2017-04-14 12:29:58
201,county,Runnels,2015-01-07 23:33:28,2017-04-14 12:29:59
202,county,Rusk,2015-01-07 23:33:28,2017-04-14 12:29:59
203,county,Sabine,2015-01-07 23:33:28,2017-04-14 12:29:59
204,county,San Augustine,2015-01-07 23:33:28,2017-04-14 12:30:00
205,county,San Jacinto,2015-01-07 23:33:28,2017-04-14 12:30:00
206,county,San Patricio,2015-01-07 23:33:29,2017-04-14 12:30:00
207,county,San Saba,2015-01-07 23:33:29,2017-04-14 12:30:01
208,county,Schleicher,2015-01-07 23:33:29,2017-04-14 12:30:01
209,county,Scurry,2015-01-07 23:33:29,2017-04-14 12:30:01
210,county,Shackelford,2015-01-07 23:33:29,2017-04-14 12:30:02
211,county,Shelby,2015-01-07 23:33:29,2017-04-14 12:30:02
212,county,Sherman,2015-01-07 23:33:29,2017-04-14 12:30:02
213,county,Smith,2015-01-07 23:33:30,2017-04-14 12:30:02
214,county,Somervell,2015-01-07 23:33:30,2017-04-14 12:30:03
215,county,Starr,2015-01-07 23:33:30,2017-04-14 12:30:03
216,county,Stephens,2015-01-07 23:33:30,2017-04-14 12:30:03
217,county,Sterling,2015-01-07 23:33:30,2017-04-14 12:30:04
218,county,Stonewall,2015-01-07 23:33:30,2017-04-14 12:30:04
219,county,Sutton,2015-01-07 23:33:30,2017-04-14 12:30:04
220,county,Swisher,2015-01-07 23:33:31,2017-04-14 12:30:05
221,county,Tarrant,2015-01-07 23:33:31,2017-04-14 12:30:05
222,county,Taylor,2015-01-07 23:33:31,2017-04-14 12:30:05
223,county,Terrell,2015-01-07 23:33:31,2017-04-14 12:30:06
224,county,Terry,2015-01-07 23:33:31,2017-04-14 12:30:06
225,county,Throckmorton,2015-01-07 23:33:31,2017-04-14 12:30:06
226,county,Titus,2015-01-07 23:33:31,2017-04-14 12:30:07
227,county,Tom Green,2015-01-07 23:33:32,2017-04-14 12:30:07
228,county,Travis,2015-01-07 23:33:32,2017-04-14 12:30:07
229,county,Trinity,2015-01-07 23:33:32,2017-04-14 12:30:07
230,county,Tyler,2015-01-07 23:33:32,2017-04-14 12:30:08
231,county,Upshur,2015-01-07 23:33:32,2017-04-14 12:30:08
232,county,Upton,2015-01-07 23:33:32,2017-04-14 12:30:08
233,county,Uvalde,2015-01-07 23:33:32,2017-04-14 12:30:09
234,county,Val Verde,2015-01-07 23:33:32,2017-04-14 12:30:09
235,county,Van Zandt,2015-01-07 23:33:33,2017-04-14 12:30:09
236,county,Victoria,2015-01-07 23:33:33,2017-04-14 12:30:10
237,county,Walker,2015-01-07 23:33:33,2017-04-14 12:30:10
238,county,Waller,2015-01-07 23:33:33,2017-04-14 12:30:10
239,county,Ward,2015-01-07 23:33:33,2017-04-14 12:30:11
240,county,Washington,2015-01-07 23:33:33,2017-04-14 12:30:11
241,county,Webb,2015-01-07 23:33:33,2017-04-14 12:30:11
242,county,Wharton,2015-01-07 23:33:34,2017-04-14 12:30:11
243,county,Wheeler,2015-01-07 23:33:34,2017-04-14 12:30:12
244,county,Wichita,2015-01-07 23:33:34,2017-04-14 12:30:12
245,county,Wilbarger,2015-01-07 23:33:34,2017-04-14 12:30:12
246,county,Willacy,2015-01-07 23:33:34,2017-04-14 12:30:13
247,county,Williamson,2015-01-07 23:33:34,2017-04-14 12:30:13
248,county,Wilson,2015-01-07 23:33:34,2017-04-14 12:30:13
249,county,Winkler,2015-01-07 23:33:35,2017-04-14 12:30:14
250,county,Wise,2015-01-07 23:33:35,2017-04-14 12:30:14
251,county,Wood,2015-01-07 23:33:35,2017-04-14 12:30:14
252,county,Yoakum,2015-01-07 23:33:35,2017-04-14 12:30:15
253,county,Young,2015-01-07 23:33:35,2017-04-14 12:30:15
254,county,Zapata,2015-01-07 23:33:35,2017-04-14 12:30:15
255,county,Zavala,2015-01-07 23:33:35,2017-04-14 12:30:16
256,quad,7 L Ranch,2015-01-07 23:33:35,2017-04-19 14:35:01
257,quad,A B C Creek,2015-01-07 23:33:36,2017-04-19 14:42:01
258,quad,A Bar A Ranch,2015-01-07 23:33:36,2017-04-20 13:39:13
259,quad,Abbott,2015-01-07 23:33:36,2017-04-20 13:38:31
260,quad,Abell,2015-01-07 23:33:36,2017-04-19 14:46:36
261,quad,Abernathy,2015-01-07 23:33:36,2017-04-19 14:42:05
262,quad,Abernathy SW,2015-01-07 23:33:36,2017-04-19 14:42:05
263,quad,Abilene East,2015-01-07 23:33:36,2017-04-19 14:41:34
264,quad,Abilene West,2015-01-07 23:33:36,2017-04-19 14:41:34
265,quad,Ables Springs,2015-01-07 23:33:36,2017-04-20 13:37:12
266,quad,Abra,2015-01-07 23:33:37,2017-04-19 14:46:23
267,quad,Acala,2015-01-07 23:33:37,2017-04-19 14:36:02
268,quad,Acampo,2015-01-07 23:33:37,2017-04-19 14:41:30
269,quad,Achille,2015-01-07 23:33:37,2017-04-19 14:43:17
270,quad,Ackerly,2015-01-07 23:33:37,2017-04-19 14:38:48
271,quad,Acton,2015-01-07 23:33:37,2017-04-20 13:37:49
272,quad,Acuff,2015-01-07 23:33:37,2017-04-19 14:42:10
273,quad,Acworth,2015-01-07 23:33:37,2017-04-19 14:42:43
274,quad,Adams,2015-01-07 23:33:37,2017-04-19 14:30:30
275,quad,Adams NW,2015-01-07 23:33:37,2017-04-19 14:30:29
276,quad,Adams SE,2015-01-07 23:33:38,2017-04-19 14:30:32
277,quad,Adams SW,2015-01-07 23:33:38,2017-04-19 14:30:32
278,quad,Adamsville,2015-01-07 23:33:38,2017-04-20 13:39:27
279,quad,Addicks,2015-01-07 23:33:38,2017-04-20 13:39:01
280,quad,Addison,2015-01-07 23:33:38,2017-04-20 13:34:15
281,quad,Adell,2015-01-07 23:33:38,2017-04-19 14:40:44
282,quad,Admiral,2015-01-07 23:33:38,2017-04-19 14:41:37
283,quad,Adobe Creek,2015-01-07 23:33:38,2017-04-19 14:46:26
284,quad,Adobe Creek SE,2015-01-07 23:33:38,2017-04-19 14:46:29
285,quad,Adobe Creek SW,2015-01-07 23:33:38,2017-04-19 14:46:29
286,quad,Adobe House Tank,2015-01-07 23:33:39,2017-04-19 14:35:56
287,quad,Adobes,2015-01-07 23:33:39,2017-04-19 14:28:34
288,quad,Adrian,2015-01-07 23:33:39,2017-04-19 14:47:00
289,quad,Ady,2015-01-07 23:33:39,2017-04-19 14:46:59
290,quad,Aermotor Draw,2015-01-07 23:33:39,2017-04-19 14:31:00
291,quad,Afton,2015-01-07 23:33:39,2017-04-19 14:41:46
292,quad,Agua Adentro Mountain,2015-01-07 23:33:39,2017-04-19 14:28:39
293,quad,Agua Azul Creek East,2015-01-07 23:33:39,2017-04-20 13:33:51
294,quad,Agua Azul Creek West,2015-01-07 23:33:39,2017-04-20 13:33:50
295,quad,Agua Dulce,2015-01-07 23:33:39,2017-04-19 14:25:27
296,quad,Agua Fria Mountain,2015-01-07 23:33:40,2017-04-19 14:28:23
297,quad,Agua Nueva,2015-01-07 23:33:40,2017-04-19 14:25:02
298,quad,Agua Nueva NW,2015-01-07 23:33:40,2017-04-19 14:25:01
299,quad,Agua Nueva SE,2015-01-07 23:33:40,2017-04-19 14:25:05
300,quad,Aiken,2015-01-07 23:33:40,2017-04-19 14:45:17
301,quad,Alamito Creek,2015-01-07 23:33:40,2017-04-19 14:26:08
302,quad,Alamito Creek NE,2015-01-07 23:33:40,2017-04-19 14:26:06
303,quad,Alamo Mountain,2015-01-07 23:33:40,2017-04-19 14:39:36
304,quad,Alamo Spring,2015-01-07 23:33:40,2017-04-19 14:28:37
305,quad,Alamocitos Camp,2015-01-07 23:33:40,2017-04-19 14:46:58
306,quad,Alanreed,2015-01-07 23:33:40,2017-04-19 14:46:19
307,quad,Alba,2015-01-07 23:33:41,2017-04-19 14:40:05
308,quad,Albany,2015-01-07 23:33:41,2017-04-19 14:41:30
309,quad,Albercas Ranch,2015-01-07 23:33:41,2017-04-20 13:33:44
310,quad,Alcoa Lake,2015-01-07 23:33:41,2017-04-20 13:35:14
311,quad,Aldine,2015-01-07 23:33:41,2017-04-19 14:28:54
312,quad,Aledo,2015-01-07 23:33:41,2017-04-20 13:34:27
313,quad,Alexander,2015-01-07 23:33:41,2017-04-19 14:41:24
314,quad,Algerita,2015-01-07 23:33:41,2017-04-19 14:37:50
315,quad,Algoa,2015-01-07 23:33:41,2017-04-19 14:29:04
316,quad,Alibates Ranch,2015-01-07 23:33:41,2017-04-19 14:46:33
317,quad,Alice North,2015-01-07 23:33:42,2017-04-19 14:25:48
318,quad,Alice South,2015-01-07 23:33:42,2017-04-19 14:25:50
319,quad,Alief,2015-01-07 23:33:42,2017-04-20 13:39:03
320,quad,Allamoore,2015-01-07 23:33:42,2017-04-19 14:36:07
321,quad,Allen Bend,2015-01-07 23:33:42,2017-04-19 14:37:17
322,quad,Allen Creek,2015-01-07 23:33:42,2017-04-19 14:34:05
323,quad,Allen Ranch,2015-01-07 23:33:42,2017-04-19 14:31:20
324,quad,Alleyton,2015-01-07 23:33:42,2017-04-20 13:35:59
325,quad,Alligator Draw,2015-01-07 23:33:42,2017-04-19 14:35:32
326,quad,Alligator Hole Marsh,2015-01-07 23:33:42,2017-04-19 14:28:45
327,quad,Allison,2015-01-07 23:33:43,2017-04-19 14:46:13
328,quad,Allison Ranch,2015-01-07 23:33:43,2017-04-19 14:47:07
329,quad,Allison SW,2015-01-07 23:33:43,2017-04-19 14:46:13
330,quad,Allyns Bight,2015-01-07 23:33:43,2017-04-19 14:25:24
331,quad,Almeda,2015-01-07 23:33:43,2017-04-20 13:39:05
332,quad,Alpine North,2015-01-07 23:33:43,2017-04-19 14:31:38
333,quad,Alpine South,2015-01-07 23:33:43,2017-04-19 14:31:40
334,quad,Alta Vista Ranch,2015-01-07 23:33:43,2017-04-19 14:26:02
335,quad,Alta Vista Ranch SW,2015-01-07 23:33:43,2017-04-19 14:26:02
336,quad,Altair,2015-01-07 23:33:44,2017-04-19 14:29:19
337,quad,Alto,2015-01-07 23:33:44,2017-04-19 14:36:46
338,quad,Alton,2015-01-07 23:33:44,2017-04-19 14:25:16
339,quad,Altuda,2015-01-07 23:33:44,2017-04-19 14:31:41
340,quad,Alum,2015-01-07 23:33:44,2017-04-20 13:38:17
341,quad,Alvarado,2015-01-07 23:33:44,2017-04-20 13:38:46
342,quad,Alvord,2015-01-07 23:33:44,2017-04-20 13:35:41
343,quad,Amarilla Mountain,2015-01-07 23:33:44,2017-04-19 14:28:27
344,quad,Amarillo East,2015-01-07 23:33:44,2017-04-19 14:46:41
345,quad,Amarillo West,2015-01-07 23:33:44,2017-04-19 14:46:41
346,quad,Ambrose,2015-01-07 23:33:45,2017-04-20 13:35:30
347,quad,Amburgey Ranch,2015-01-07 23:33:45,2017-04-19 14:34:55
348,quad,Amherst,2015-01-07 23:33:45,2017-04-19 14:45:42
349,quad,Amistad Dam,2015-01-07 23:33:45,2017-04-19 14:28:07
350,quad,Amistad Dam OE S,2015-01-07 23:33:45,2017-04-19 14:28:07
351,quad,Amistad SE,2015-01-07 23:33:45,2017-04-19 14:47:08
352,quad,Ammannsville,2015-01-07 23:33:45,2017-04-19 14:29:14
353,quad,Anacacho,2015-01-07 23:33:45,2017-04-19 14:27:57
354,quad,Anahuac,2015-01-07 23:33:45,2017-04-19 14:28:44
355,quad,Ander,2015-01-07 23:33:45,2017-04-20 13:33:56
356,quad,Anderson,2015-01-07 23:33:46,2017-04-20 13:36:30
357,quad,Anderson Ranch,2015-01-07 23:33:46,2017-04-19 14:35:16
358,quad,Andrea Ranch,2015-01-07 23:33:46,2017-04-19 14:24:47
359,quad,Andrews,2015-01-07 23:33:46,2017-04-19 14:39:19
360,quad,Andrews Place,2015-01-07 23:33:46,2017-04-19 14:39:31
361,quad,Angleton,2015-01-07 23:33:46,2017-04-19 14:29:08
362,quad,Anhalt,2015-01-07 23:33:46,2017-04-20 13:34:48
363,quad,Anna,2015-01-07 23:33:46,2017-04-20 13:37:22
364,quad,Anna Rose,2015-01-07 23:33:46,2017-04-19 14:27:23
365,quad,Annaville,2015-01-07 23:33:47,2017-04-19 14:25:28
367,quad,Annona,2015-01-07 23:33:47,2017-04-19 14:42:45
368,quad,Anson,2015-01-07 23:33:47,2017-04-19 14:41:27
369,quad,Antelope,2015-01-07 23:33:47,2017-04-19 14:44:07
370,quad,Antelope Creek NE,2015-01-07 23:33:47,2017-04-19 14:44:28
371,quad,Antelope Creek NW,2015-01-07 23:33:47,2017-04-19 14:44:28
372,quad,Antelope Creek SE,2015-01-07 23:33:47,2017-04-19 14:44:31
373,quad,Antelope Creek SW,2015-01-07 23:33:47,2017-04-19 14:44:31
374,quad,Antelope Flat,2015-01-07 23:33:48,2017-04-19 14:31:26
375,quad,Antelope Gap,2015-01-07 23:33:48,2017-04-20 13:39:26
376,quad,Antelope Hills,2015-01-07 23:33:48,2017-04-19 14:41:25
377,quad,Anthony,2015-01-07 23:33:48,2017-04-19 14:39:39
378,quad,Anton,2015-01-07 23:33:48,2017-04-19 14:42:26
379,quad,Anton NE,2015-01-07 23:33:48,2017-04-19 14:42:23
380,quad,Antone Canyon,2015-01-07 23:33:48,2017-04-19 14:31:00
381,quad,Apache Peak,2015-01-07 23:33:48,2017-04-19 14:35:40
382,quad,Apple Springs,2015-01-07 23:33:48,2017-04-19 14:36:35
383,quad,Appleby,2015-01-07 23:33:49,2017-04-19 14:36:26
384,quad,Aquilla,2015-01-07 23:33:49,2017-04-19 14:37:20
385,quad,Aragon,2015-01-07 23:33:49,2017-04-19 14:32:01
386,quad,Arah,2015-01-07 23:33:49,2017-04-19 14:38:44
387,quad,Aransas Pass,2015-01-07 23:33:49,2017-04-19 14:25:26
388,quad,Arbala,2015-01-07 23:33:49,2017-04-19 14:40:03
389,quad,Arcadia,2015-01-07 23:33:49,2017-04-19 14:36:24
390,quad,Arch NE,2015-01-07 23:33:49,2017-04-19 14:45:46
391,quad,Archer City East,2015-01-07 23:33:49,2017-04-19 14:44:03
